activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,18390384,[],CHEMBL4147603,Inhibition of Mycobacterium tuberculosis InhA using 2-trans-dodecenoyl-CoA as substrate in presence of NADH after 1 hr by fluorescence analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)[C@@H]1C[C@H](NC(=O)[C@@H](NC(=O)c2ccc(Cn3cccn3)cc2)[C@@H](C)OC(C)(C)C)CN1C(=O)c1ccccc1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '8.36', 'le': '0.16', 'lle': '2.54', 'sei': '3.65'}",CHEMBL4167466,,CHEMBL4167466,4.92,False,http://www.openphacts.org/units/Nanomolar,3052480,=,1,True,=,,IC50,nM,,12000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,12.0
,18390388,[],CHEMBL4147588,Inhibition of Mycobacterium tuberculosis InhA using trans-2-dodecenoyl-CoA as substrate,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c(CC2CCCCC2)cc(O)c1-c1ccccc1,,,CHEMBL4145513,Eur J Med Chem,2018,"{'bei': '21.98', 'le': '0.41', 'lle': '2.36', 'sei': '11.73'}",CHEMBL3742313,,CHEMBL3742313,6.23,False,http://www.openphacts.org/units/Nanomolar,3052474,=,1,True,=,,IC50,nM,,590.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.59
,19154965,[],CHEMBL4380941,Inhibition of bacterial InhA harboring S94A mutant using 2-trans-octenoyl-CoA or 2-trans-dodecenoyl-CoA as substrate,B,M9TGV3,S94A,BAO_0000190,BAO_0000357,single protein format,CC/C(C)=C1\OC(=O)[C@H](C)[C@H](O)[C@H](Cc2cccnc2)NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC1=O,,,CHEMBL4376876,J Med Chem,2020,"{'bei': '10.11', 'le': '0.19', 'lle': '4.28', 'sei': '3.09'}",CHEMBL2323585,PYRIDOMYCIN,CHEMBL2323585,5.46,False,http://www.openphacts.org/units/Nanomolar,3196863,=,1,True,=,,IC50,nM,,3430.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,3.43
,19154966,[],CHEMBL4380941,Inhibition of bacterial InhA harboring S94A mutant using 2-trans-octenoyl-CoA or 2-trans-dodecenoyl-CoA as substrate,B,M9TGV3,S94A,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H]1OC(=O)[C@H](C)[C@H](O)[C@H](Cc2cccnc2)NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC1=O,,,CHEMBL4376876,J Med Chem,2020,"{'bei': '8.48', 'le': '0.16', 'lle': '3.96', 'sei': '2.53'}",CHEMBL2323583,,CHEMBL2323583,4.48,False,http://www.openphacts.org/units/Nanomolar,3196864,=,1,True,=,,IC50,nM,,32800.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,32.8
Not Determined,19154967,[],CHEMBL4380941,Inhibition of bacterial InhA harboring S94A mutant using 2-trans-octenoyl-CoA or 2-trans-dodecenoyl-CoA as substrate,B,M9TGV3,S94A,BAO_0000190,BAO_0000357,single protein format,C[C@H]1OC(=O)[C@H](C)[C@H](O)[C@H](Cc2cccnc2)NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC1=O,,,CHEMBL4376876,J Med Chem,2020,,CHEMBL4526182,,CHEMBL4526182,,False,,3196866,,1,False,,,IC50,,,,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,,,,
,19154968,[],CHEMBL4380941,Inhibition of bacterial InhA harboring S94A mutant using 2-trans-octenoyl-CoA or 2-trans-dodecenoyl-CoA as substrate,B,M9TGV3,S94A,BAO_0000190,BAO_0000357,single protein format,CC[C@H]1OC(=O)[C@H](C)[C@H](O)[C@H](Cc2cccnc2)NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4376876,J Med Chem,2020,,CHEMBL4454539,,CHEMBL4454539,,False,http://www.openphacts.org/units/Nanomolar,3196867,=,1,True,=,,IC50,nM,,127000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,127.0
,19154969,[],CHEMBL4380941,Inhibition of bacterial InhA harboring S94A mutant using 2-trans-octenoyl-CoA or 2-trans-dodecenoyl-CoA as substrate,B,M9TGV3,S94A,BAO_0000190,BAO_0000357,single protein format,C[C@H]1OC(=O)[C@@H](C2CCCCC2)OC(=O)[C@H](C)[C@H](O)[C@H](Cc2cccnc2)NC(=O)[C@H]1NC(=O)c1ncccc1O,,,CHEMBL4376876,J Med Chem,2020,"{'bei': '8.71', 'le': '0.17', 'lle': '3.51', 'sei': '2.80'}",CHEMBL4564729,,CHEMBL4564729,4.96,False,http://www.openphacts.org/units/Nanomolar,3196868,=,1,True,=,,IC50,nM,,11100.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,11.1
,19154970,[],CHEMBL4380941,Inhibition of bacterial InhA harboring S94A mutant using 2-trans-octenoyl-CoA or 2-trans-dodecenoyl-CoA as substrate,B,M9TGV3,S94A,BAO_0000190,BAO_0000357,single protein format,CC[C@@H](C)[C@H]1OC(=O)[C@H](C)[C@H](O)[C@H](Cc2cccnc2)NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC1=O,,,CHEMBL4376876,J Med Chem,2020,"{'bei': '8.30', 'le': '0.16', 'lle': '3.59', 'sei': '2.54'}",CHEMBL4548115,,CHEMBL4548115,4.50,False,http://www.openphacts.org/units/Nanomolar,3196869,=,1,True,=,,IC50,nM,,31500.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,31.5
,19154971,[],CHEMBL4380941,Inhibition of bacterial InhA harboring S94A mutant using 2-trans-octenoyl-CoA or 2-trans-dodecenoyl-CoA as substrate,B,M9TGV3,S94A,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H]1OC(=O)[C@H](C)[C@H](O)[C@H](Cc2cccnc2)NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC1=O,,,CHEMBL4376876,J Med Chem,2020,"{'bei': '7.48', 'le': '0.14', 'lle': '3.15', 'sei': '2.29'}",CHEMBL4575301,,CHEMBL4575301,4.06,False,http://www.openphacts.org/units/Nanomolar,3196870,=,1,True,=,,IC50,nM,,87200.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,87.2
,19154972,[],CHEMBL4380941,Inhibition of bacterial InhA harboring S94A mutant using 2-trans-octenoyl-CoA or 2-trans-dodecenoyl-CoA as substrate,B,M9TGV3,S94A,BAO_0000190,BAO_0000357,single protein format,C[C@H]1OC(=O)[C@@H](Cc2ccccc2)OC(=O)[C@H](C)[C@H](O)[C@H](Cc2cccnc2)NC(=O)[C@H]1NC(=O)c1ncccc1O,,,CHEMBL4376876,J Med Chem,2020,"{'bei': '7.87', 'le': '0.15', 'lle': '3.44', 'sei': '2.56'}",CHEMBL4565976,,CHEMBL4565976,4.54,False,http://www.openphacts.org/units/Nanomolar,3196871,=,1,True,=,,IC50,nM,,29120.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,29.12
Not Determined,19154973,[],CHEMBL4380941,Inhibition of bacterial InhA harboring S94A mutant using 2-trans-octenoyl-CoA or 2-trans-dodecenoyl-CoA as substrate,B,M9TGV3,S94A,BAO_0000190,BAO_0000357,single protein format,C[C@H]1OC(=O)[C@@H]([C@H](C)c2ccccc2)OC(=O)[C@H](C)[C@H](O)[C@H](Cc2cccnc2)NC(=O)[C@H]1NC(=O)c1ncccc1O,,,CHEMBL4376876,J Med Chem,2020,,CHEMBL4467723,,CHEMBL4467723,,False,,3196872,,1,False,,,IC50,,,,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,,,,
Not Determined,19154974,[],CHEMBL4380941,Inhibition of bacterial InhA harboring S94A mutant using 2-trans-octenoyl-CoA or 2-trans-dodecenoyl-CoA as substrate,B,M9TGV3,S94A,BAO_0000190,BAO_0000357,single protein format,C[C@@H](c1ccccc1)[C@H]1OC(=O)[C@H](C)[C@H](O)[C@H](Cc2cccnc2)NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC1=O,,,CHEMBL4376876,J Med Chem,2020,,CHEMBL4450259,,CHEMBL4450259,,False,,3196873,,1,False,,,IC50,,,,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,,,,
Not Determined,19154975,[],CHEMBL4380941,Inhibition of bacterial InhA harboring S94A mutant using 2-trans-octenoyl-CoA or 2-trans-dodecenoyl-CoA as substrate,B,M9TGV3,S94A,BAO_0000190,BAO_0000357,single protein format,C[C@H]1OC(=O)[C@@H](CO)OC(=O)[C@H](C)[C@H](O)[C@H](Cc2cccnc2)NC(=O)[C@H]1NC(=O)c1ncccc1O,,,CHEMBL4376876,J Med Chem,2020,,CHEMBL4560175,,CHEMBL4560175,,False,,3196874,,1,False,,,IC50,,,,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,,,,
Not Determined,19154976,[],CHEMBL4380941,Inhibition of bacterial InhA harboring S94A mutant using 2-trans-octenoyl-CoA or 2-trans-dodecenoyl-CoA as substrate,B,M9TGV3,S94A,BAO_0000190,BAO_0000357,single protein format,CC[C@@H](C)[C@H]1NC(=O)[C@H](C)[C@H](O)[C@H](Cc2cccnc2)NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC1=O,,,CHEMBL4376876,J Med Chem,2020,,CHEMBL4453168,,CHEMBL4453168,,False,,3196875,,1,False,,,IC50,,,,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,,,,
Not Determined,19154977,[],CHEMBL4380941,Inhibition of bacterial InhA harboring S94A mutant using 2-trans-octenoyl-CoA or 2-trans-dodecenoyl-CoA as substrate,B,M9TGV3,S94A,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H]1NC(=O)[C@@H](C)[C@@H](O)[C@H](Cc2cccnc2)NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC1=O,,,CHEMBL4376876,J Med Chem,2020,,CHEMBL4591211,,CHEMBL4591211,,False,,3196876,,1,False,,,IC50,,,,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,,,,
,19154978,[],CHEMBL4380941,Inhibition of bacterial InhA harboring S94A mutant using 2-trans-octenoyl-CoA or 2-trans-dodecenoyl-CoA as substrate,B,M9TGV3,S94A,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C(=O)N[C@H](C2CCCCC2)C(=O)O[C@H](C)[C@H](NC(=O)c2ncccc2O)C(=O)N[C@@H](Cc2cccnc2)[C@@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4376876,J Med Chem,2020,,CHEMBL4557187,,CHEMBL4557187,,False,http://www.openphacts.org/units/Nanomolar,3196877,=,1,True,=,,IC50,nM,,291000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,291.0
,19193914,[],CHEMBL4390274,Inhibition of Mycobacterium tuberculosis InhA using DDCoA as substrate,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c2ccccc2c2cc(/C=C3\SC(=S)N(c4ccc(C(=O)O)cc4)C3=O)ccc21,,,CHEMBL4387759,Bioorg Med Chem Lett,2019,"{'bei': '12.48', 'le': '0.24', 'lle': '0.11', 'sei': '8.87'}",CHEMBL4445442,,CHEMBL4445442,5.55,False,http://www.openphacts.org/units/Nanomolar,3203625,=,1,True,=,,IC50,nM,,2820.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,2.82
,19267451,[],CHEMBL4405868,Inhibition of hexahistidine-SUMO tagged Mycobacterium tuberculosis InhA expressed in Escherichia coli BL21(DE3) at preincubated for 10 mins with NADH before addition of 2-trans-octanoyl-CoA as substrate and measured after 20 mins by NADH oxidation detection based colorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1ccc(NS(=O)(=O)/C=C/c2cccc(C(F)(F)F)c2)cc1,,,CHEMBL4402593,J Med Chem,2020,"{'bei': '14.16', 'le': '0.29', 'lle': '1.47', 'sei': '6.99'}",CHEMBL4473331,,CHEMBL4473331,5.05,False,http://www.openphacts.org/units/Nanomolar,3217346,=,1,True,=,,IC50,nM,,9000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,9.0
,19267452,[],CHEMBL4405868,Inhibition of hexahistidine-SUMO tagged Mycobacterium tuberculosis InhA expressed in Escherichia coli BL21(DE3) at preincubated for 10 mins with NADH before addition of 2-trans-octanoyl-CoA as substrate and measured after 20 mins by NADH oxidation detection based colorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1cccc(NS(=O)(=O)/C=C/c2cccc(C(F)(F)F)c2)c1,,,CHEMBL4402593,J Med Chem,2020,"{'bei': '15.15', 'le': '0.31', 'lle': '1.82', 'sei': '7.48'}",CHEMBL4444080,,CHEMBL4444080,5.40,False,http://www.openphacts.org/units/Nanomolar,3217351,=,1,True,=,,IC50,nM,,4000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,4.0
,19267453,[],CHEMBL4405868,Inhibition of hexahistidine-SUMO tagged Mycobacterium tuberculosis InhA expressed in Escherichia coli BL21(DE3) at preincubated for 10 mins with NADH before addition of 2-trans-octanoyl-CoA as substrate and measured after 20 mins by NADH oxidation detection based colorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1c(S(=O)(=O)Nc2cccc(CN)c2)sc2ccc(Cl)cc12,,,CHEMBL4402593,J Med Chem,2020,"{'bei': '17.74', 'le': '0.39', 'lle': '2.39', 'sei': '9.02'}",CHEMBL4435863,,CHEMBL4435863,6.51,False,http://www.openphacts.org/units/Nanomolar,3217355,=,1,True,=,,IC50,nM,,310.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.31
,19267454,[],CHEMBL4405868,Inhibition of hexahistidine-SUMO tagged Mycobacterium tuberculosis InhA expressed in Escherichia coli BL21(DE3) at preincubated for 10 mins with NADH before addition of 2-trans-octanoyl-CoA as substrate and measured after 20 mins by NADH oxidation detection based colorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1c(S(=O)(=O)Nc2cccc(CN)c2)sc2ccc(F)cc12,,,CHEMBL4402593,J Med Chem,2020,"{'bei': '18.84', 'le': '0.39', 'lle': '2.99', 'sei': '9.15'}",CHEMBL4591748,,CHEMBL4591748,6.60,False,http://www.openphacts.org/units/Nanomolar,3217356,=,1,True,=,,IC50,nM,,250.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.25
,19267455,[],CHEMBL4405868,Inhibition of hexahistidine-SUMO tagged Mycobacterium tuberculosis InhA expressed in Escherichia coli BL21(DE3) at preincubated for 10 mins with NADH before addition of 2-trans-octanoyl-CoA as substrate and measured after 20 mins by NADH oxidation detection based colorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1cccc(NS(=O)(=O)c2cc3ccccc3s2)c1,,,CHEMBL4402593,J Med Chem,2020,"{'bei': '16.40', 'le': '0.34', 'lle': '2.06', 'sei': '7.23'}",CHEMBL4439827,,CHEMBL4439827,5.22,False,http://www.openphacts.org/units/Nanomolar,3217357,=,1,True,=,,IC50,nM,,6000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,6.0
,19267456,[],CHEMBL4405868,Inhibition of hexahistidine-SUMO tagged Mycobacterium tuberculosis InhA expressed in Escherichia coli BL21(DE3) at preincubated for 10 mins with NADH before addition of 2-trans-octanoyl-CoA as substrate and measured after 20 mins by NADH oxidation detection based colorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,NCc1cccc(NS(=O)(=O)c2cc3ccccc3o2)c1,,,CHEMBL4402593,J Med Chem,2020,"{'bei': '15.40', 'le': '0.30', 'lle': '1.97', 'sei': '5.46'}",CHEMBL4541593,,CHEMBL4541593,4.66,False,http://www.openphacts.org/units/Nanomolar,3217358,=,1,True,=,,IC50,nM,,22000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,22.0
,19267457,[],CHEMBL4405868,Inhibition of hexahistidine-SUMO tagged Mycobacterium tuberculosis InhA expressed in Escherichia coli BL21(DE3) at preincubated for 10 mins with NADH before addition of 2-trans-octanoyl-CoA as substrate and measured after 20 mins by NADH oxidation detection based colorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(O)/C=C/c1cccc(C(F)(F)F)c1,,,CHEMBL4402593,J Med Chem,2020,,CHEMBL2387748,,CHEMBL2387748,,False,http://www.openphacts.org/units/Nanomolar,3217359,>,1,True,>,,IC50,nM,,1000000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,1000.0
,19489068,[],CHEMBL4481956,Inhibition of recombinant Mycobacterium tuberculosis InhA expressed in Escherichia coli Rosette(DE3) pLysS using trans-2-decenoyl-N-acetylcysteamine as substrate by spectrophotometric method,B,,,BAO_0000190,BAO_0000019,assay format,NNC(=O)c1ccncc1,,,CHEMBL4480441,Bioorg Med Chem,2019,"{'bei': '37.05', 'le': '0.69', 'lle': '5.39', 'sei': '7.47'}",CHEMBL64,ISONIAZID,CHEMBL64,5.08,False,http://www.openphacts.org/units/Nanomolar,3259408,=,1,True,=,,IC50,nM,,8290.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,8.29
,19489069,[],CHEMBL4481956,Inhibition of recombinant Mycobacterium tuberculosis InhA expressed in Escherichia coli Rosette(DE3) pLysS using trans-2-decenoyl-N-acetylcysteamine as substrate by spectrophotometric method,B,,,BAO_0000190,BAO_0000019,assay format,CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4480441,Bioorg Med Chem,2019,,CHEMBL56337,EPALRESTAT,CHEMBL56337,,False,http://www.openphacts.org/units/Nanomolar,3259407,>,1,True,>,,IC50,nM,,200000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,200.0
,19489070,[],CHEMBL4481956,Inhibition of recombinant Mycobacterium tuberculosis InhA expressed in Escherichia coli Rosette(DE3) pLysS using trans-2-decenoyl-N-acetylcysteamine as substrate by spectrophotometric method,B,,,BAO_0000190,BAO_0000019,assay format,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,,,CHEMBL4480441,Bioorg Med Chem,2019,"{'bei': '18.00', 'le': '0.42', 'lle': '0.07', 'sei': '17.69'}",CHEMBL849,TRICLOSAN,CHEMBL849,5.21,False,http://www.openphacts.org/units/Nanomolar,3259406,=,1,True,=,,IC50,nM,,6140.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,6.14
,19489071,[],CHEMBL4481956,Inhibition of recombinant Mycobacterium tuberculosis InhA expressed in Escherichia coli Rosette(DE3) pLysS using trans-2-decenoyl-N-acetylcysteamine as substrate by spectrophotometric method,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C(=O)CN2C(=O)/C(=C\c3cc(OC)c(OC)c(OC)c3)SC2=S)cc1,,,CHEMBL4480441,Bioorg Med Chem,2019,"{'bei': '12.17', 'le': '0.25', 'lle': '1.78', 'sei': '7.53'}",CHEMBL4579264,,CHEMBL4579264,5.59,False,http://www.openphacts.org/units/Nanomolar,3259405,=,1,True,=,,IC50,nM,,2550.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,2.55
,19489072,[],CHEMBL4481956,Inhibition of recombinant Mycobacterium tuberculosis InhA expressed in Escherichia coli Rosette(DE3) pLysS using trans-2-decenoyl-N-acetylcysteamine as substrate by spectrophotometric method,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C(=O)CN2C(=O)/C(=C\c3ccccc3OC)SC2=S)cc1,,,CHEMBL4480441,Bioorg Med Chem,2019,"{'bei': '11.95', 'le': '0.24', 'lle': '0.98', 'sei': '8.55'}",CHEMBL4517154,,CHEMBL4517154,4.78,False,http://www.openphacts.org/units/Nanomolar,3259404,=,1,True,=,,IC50,nM,,16800.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,16.8
,19489073,[],CHEMBL4481956,Inhibition of recombinant Mycobacterium tuberculosis InhA expressed in Escherichia coli Rosette(DE3) pLysS using trans-2-decenoyl-N-acetylcysteamine as substrate by spectrophotometric method,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C(=O)CN2C(=O)/C(=C\c3cccc(Cl)c3)SC2=S)cc1,,,CHEMBL4480441,Bioorg Med Chem,2019,"{'bei': '12.64', 'le': '0.27', 'lle': '0.68', 'sei': '10.95'}",CHEMBL4573708,,CHEMBL4573708,5.11,False,http://www.openphacts.org/units/Nanomolar,3259403,=,1,True,=,,IC50,nM,,7840.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,7.84
,19489074,[],CHEMBL4481956,Inhibition of recombinant Mycobacterium tuberculosis InhA expressed in Escherichia coli Rosette(DE3) pLysS using trans-2-decenoyl-N-acetylcysteamine as substrate by spectrophotometric method,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C(=O)CN2C(=O)/C(=C\c3ccccc3Cl)SC2=S)cc1,,,CHEMBL4480441,Bioorg Med Chem,2019,"{'bei': '11.92', 'le': '0.25', 'lle': '0.39', 'sei': '10.33'}",CHEMBL4553751,,CHEMBL4553751,4.82,False,http://www.openphacts.org/units/Nanomolar,3259402,=,1,True,=,,IC50,nM,,15300.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,15.3
,19489075,[],CHEMBL4481956,Inhibition of recombinant Mycobacterium tuberculosis InhA expressed in Escherichia coli Rosette(DE3) pLysS using trans-2-decenoyl-N-acetylcysteamine as substrate by spectrophotometric method,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C(=O)CN2C(=O)/C(=C\c3ccc(C)cc3)SC2=S)cc1,,,CHEMBL4480441,Bioorg Med Chem,2019,"{'bei': '13.82', 'le': '0.28', 'lle': '1.21', 'sei': '11.37'}",CHEMBL4586001,,CHEMBL4586001,5.30,False,http://www.openphacts.org/units/Nanomolar,3259401,=,1,True,=,,IC50,nM,,5020.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,5.02
,19489076,[],CHEMBL4481956,Inhibition of recombinant Mycobacterium tuberculosis InhA expressed in Escherichia coli Rosette(DE3) pLysS using trans-2-decenoyl-N-acetylcysteamine as substrate by spectrophotometric method,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C(=O)CN2C(=O)/C(=C\c3ccc(Br)cc3)SC2=S)cc1,,,CHEMBL4480441,Bioorg Med Chem,2019,"{'bei': '10.97', 'le': '0.26', 'lle': '0.38', 'sei': '10.55'}",CHEMBL4555877,,CHEMBL4555877,4.92,False,http://www.openphacts.org/units/Nanomolar,3259400,=,1,True,=,,IC50,nM,,12100.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,12.1
,19489077,[],CHEMBL4481956,Inhibition of recombinant Mycobacterium tuberculosis InhA expressed in Escherichia coli Rosette(DE3) pLysS using trans-2-decenoyl-N-acetylcysteamine as substrate by spectrophotometric method,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C(=O)CN2C(=O)/C(=C\c3ccc(Cl)cc3)SC2=S)cc1,,,CHEMBL4480441,Bioorg Med Chem,2019,"{'bei': '11.84', 'le': '0.25', 'lle': '0.35', 'sei': '10.26'}",CHEMBL4588928,,CHEMBL4588928,4.78,False,http://www.openphacts.org/units/Nanomolar,3259399,=,1,True,=,,IC50,nM,,16500.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,16.5
,19489078,[],CHEMBL4481956,Inhibition of recombinant Mycobacterium tuberculosis InhA expressed in Escherichia coli Rosette(DE3) pLysS using trans-2-decenoyl-N-acetylcysteamine as substrate by spectrophotometric method,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C(=O)CN2C(=O)/C(=C\c3ccc(F)cc3)SC2=S)cc1,,,CHEMBL4480441,Bioorg Med Chem,2019,"{'bei': '12.12', 'le': '0.25', 'lle': '0.78', 'sei': '10.08'}",CHEMBL4568422,,CHEMBL4568422,4.70,False,http://www.openphacts.org/units/Nanomolar,3259398,=,1,True,=,,IC50,nM,,20100.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,20.1
,19489079,[],CHEMBL4481956,Inhibition of recombinant Mycobacterium tuberculosis InhA expressed in Escherichia coli Rosette(DE3) pLysS using trans-2-decenoyl-N-acetylcysteamine as substrate by spectrophotometric method,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(/C=C2/SC(=S)N(CC(=O)c3ccccc3)C2=O)cc(OC)c1OC,,,CHEMBL4480441,Bioorg Med Chem,2019,"{'bei': '12.82', 'le': '0.26', 'lle': '1.71', 'sei': '8.46'}",CHEMBL4552935,,CHEMBL4552935,5.51,False,http://www.openphacts.org/units/Nanomolar,3259397,=,1,True,=,,IC50,nM,,3120.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,3.12
